,Daily_Screen_Time,App_Social_Media_Time,App_Work_Time,App_Entertainment_Time,Phone_Unlocks,Sleep_Duration,Well_Being_Score,Stress_Level,Mood_Rating
6642,157.0,146.0,59.0,249.0,119.0,6.1,9.0,5.0,9.0
6643,296.0,127.0,57.0,211.0,154.0,6.94,2.0,6.0,6.0
6644,446.0,33.0,21.0,252.0,108.0,4.41,3.0,8.0,2.0
6645,508.0,160.0,66.0,17.0,87.0,6.89,10.0,2.0,4.0
6646,327.0,69.0,24.0,303.0,42.0,7.57,4.0,9.0,10.0
6647,189.0,82.0,40.0,230.0,10.0,6.76,7.0,10.0,3.0
6648,595.0,2.0,41.0,35.0,0.0,6.59,6.0,2.0,10.0
6649,647.0,75.0,47.0,206.0,39.0,5.39,4.0,7.0,4.0
6650,462.0,95.0,9.0,244.0,81.0,7.19,6.0,0.0,12.0
6651,289.0,227.0,84.0,227.0,38.0,6.91,9.0,9.0,10.0
6652,323.0,0.0,23.0,298.0,93.0,8.5,2.0,9.0,5.0
6653,250.0,186.0,0.0,164.0,69.0,6.69,7.0,5.0,5.0
6654,232.0,50.0,64.0,217.0,56.0,9.01,2.0,3.0,7.0
6655,178.0,120.0,83.0,118.0,96.0,6.05,2.0,12.0,4.0
6656,237.0,113.0,1.0,129.0,81.0,8.38,9.0,4.0,1.0
6657,256.0,106.0,87.0,197.0,90.0,6.6,8.0,5.0,6.0
6658,176.0,72.0,75.0,109.0,76.0,8.27,8.0,7.0,4.0
6659,391.0,100.0,95.0,362.0,67.0,8.38,2.0,0.0,5.0
6660,188.0,117.0,47.0,350.0,0.0,7.26,6.0,3.0,5.0
6661,454.0,97.0,5.0,183.0,0.0,8.39,6.0,5.0,3.0
6662,0.0,69.0,152.0,52.0,62.0,7.33,8.0,2.0,3.0
6663,427.0,58.0,41.0,185.0,75.0,7.73,5.0,7.0,7.0
6664,410.0,0.0,58.0,370.0,94.0,8.05,5.0,7.0,6.0
6665,297.0,85.0,142.0,508.0,134.0,5.94,8.0,4.0,10.0
6666,359.0,130.0,71.0,179.0,105.0,4.99,5.0,7.0,6.0
6667,471.0,67.0,27.0,268.0,85.0,5.94,8.0,1.0,10.0
6668,419.0,0.0,118.0,211.0,143.0,8.08,10.0,5.0,1.0
6669,559.0,92.0,2.0,9.0,93.0,8.02,2.0,7.0,11.0
6670,377.0,40.0,92.0,435.0,35.0,9.05,6.0,0.0,1.0
6671,542.0,49.0,7.0,222.0,22.0,7.24,2.0,5.0,5.0
6672,409.0,121.0,41.0,253.0,89.0,4.14,5.0,9.0,4.0
6673,577.0,19.0,0.0,409.0,21.0,7.94,8.0,6.0,3.0
6674,402.0,145.0,81.0,297.0,38.0,8.48,7.0,9.0,5.0
6675,463.0,0.0,72.0,371.0,24.0,8.25,3.0,2.0,7.0
6676,372.0,236.0,5.0,141.0,108.0,4.1,5.0,6.0,6.0
6677,129.0,0.0,113.0,280.0,24.0,2.77,8.0,5.0,3.0
6678,455.0,85.0,37.0,112.0,99.0,6.91,5.0,5.0,3.0
6679,286.0,268.0,37.0,90.0,93.0,5.9,6.0,3.0,6.0
6680,409.0,9.0,0.0,158.0,122.0,4.5,6.0,4.0,5.0
6681,409.0,181.0,86.0,177.0,24.0,5.69,9.0,6.0,7.0
6682,343.0,33.0,156.0,189.0,93.0,6.81,1.0,4.0,7.0
6683,557.0,153.0,60.0,166.0,11.0,7.61,2.0,1.0,2.0
6684,322.0,97.0,97.0,304.0,49.0,5.99,0.0,5.0,4.0
6685,403.0,43.0,102.0,115.0,124.0,7.05,7.0,4.0,8.0
6686,566.0,150.0,29.0,325.0,39.0,6.13,5.0,0.0,9.0
6687,96.0,0.0,30.0,30.0,67.0,6.92,10.0,6.0,5.0
6688,56.0,39.0,0.0,227.0,119.0,6.06,8.0,2.0,6.0
6689,244.0,142.0,67.0,115.0,89.0,5.35,5.0,3.0,5.0
6690,368.0,127.0,40.0,100.0,21.0,5.46,7.0,0.0,6.0
6691,336.0,0.0,31.0,294.0,79.0,6.14,6.0,3.0,4.0
6692,539.0,3.0,29.0,239.0,80.0,6.03,8.0,5.0,5.0
6693,382.0,41.0,0.0,122.0,108.0,4.57,7.0,7.0,6.0
6694,197.0,114.0,52.0,128.0,50.0,6.04,3.0,6.0,5.0
6695,256.0,55.0,69.0,27.0,55.0,5.13,5.0,3.0,11.0
6696,271.0,105.0,53.0,0.0,3.0,8.46,3.0,3.0,2.0
6697,192.0,52.0,37.0,152.0,71.0,3.93,3.0,7.0,7.0
6698,331.0,0.0,58.0,201.0,118.0,10.8,3.0,0.0,6.0
6699,485.0,130.0,29.0,253.0,50.0,6.44,6.0,2.0,3.0
6700,196.0,66.0,1.0,364.0,75.0,8.3,5.0,7.0,4.0
6701,179.0,62.0,0.0,12.0,23.0,7.05,4.0,7.0,5.0
6702,146.0,75.0,53.0,13.0,80.0,5.0,5.0,10.0,7.0
6703,218.0,102.0,72.0,299.0,140.0,7.15,6.0,2.0,6.0
6704,469.0,192.0,0.0,252.0,84.0,5.65,6.0,4.0,9.0
6705,496.0,114.0,87.0,276.0,0.0,8.92,7.0,7.0,8.0
6706,196.0,40.0,71.0,316.0,124.0,6.2,4.0,4.0,4.0
6707,254.0,51.0,53.0,176.0,74.0,5.91,4.0,8.0,7.0
6708,86.0,109.0,39.0,122.0,78.0,6.53,3.0,14.0,6.0
6709,163.0,159.0,40.0,242.0,104.0,8.41,7.0,3.0,7.0
6710,235.0,78.0,17.0,231.0,36.0,4.71,9.0,5.0,2.0
6711,232.0,213.0,92.0,229.0,80.0,7.72,3.0,4.0,9.0
6712,216.0,114.0,50.0,158.0,128.0,5.13,2.0,3.0,10.0
6713,383.0,122.0,85.0,34.0,63.0,7.59,8.0,3.0,3.0
6714,505.0,14.0,111.0,109.0,37.0,7.48,1.0,4.0,6.0
6715,326.0,165.0,13.0,181.0,60.0,6.1,4.0,7.0,6.0
6716,203.0,112.0,21.0,61.0,82.0,4.65,1.0,5.0,4.0
6717,372.0,0.0,118.0,14.0,16.0,5.38,1.0,7.0,5.0
6718,242.0,94.0,73.0,318.0,90.0,4.81,0.0,5.0,6.0
6719,75.0,16.0,59.0,158.0,55.0,4.12,5.0,0.0,1.0
6720,173.0,111.0,8.0,93.0,111.0,5.99,0.0,7.0,3.0
6721,232.0,0.0,17.0,137.0,126.0,6.91,4.0,1.0,8.0
6722,283.0,53.0,74.0,356.0,47.0,6.12,3.0,5.0,8.0
6723,224.0,160.0,54.0,186.0,28.0,8.51,6.0,5.0,7.0
6724,110.0,171.0,76.0,140.0,114.0,6.73,1.0,3.0,10.0
6725,137.0,51.0,84.0,63.0,42.0,6.22,3.0,5.0,9.0
6726,359.0,99.0,88.0,126.0,123.0,7.06,4.0,6.0,9.0
6727,455.0,73.0,45.0,226.0,133.0,5.93,9.0,3.0,5.0
6728,211.0,8.0,41.0,229.0,128.0,6.68,8.0,8.0,9.0
6729,474.0,134.0,35.0,252.0,27.0,5.33,10.0,9.0,10.0
6730,432.0,23.0,16.0,178.0,40.0,6.77,7.0,0.0,3.0
6731,168.0,163.0,77.0,0.0,63.0,5.4,8.0,2.0,4.0
6732,512.0,52.0,21.0,420.0,89.0,6.27,4.0,2.0,4.0
6733,444.0,42.0,67.0,149.0,132.0,5.2,5.0,14.0,5.0
6734,163.0,0.0,67.0,167.0,0.0,5.08,5.0,7.0,8.0
6735,57.0,0.0,125.0,447.0,55.0,5.71,8.0,7.0,5.0
6736,492.0,91.0,46.0,180.0,29.0,7.57,4.0,12.0,8.0
6737,524.0,11.0,69.0,210.0,108.0,6.49,10.0,11.0,0.0
6738,163.0,13.0,44.0,51.0,117.0,6.56,5.0,2.0,4.0
6739,283.0,43.0,13.0,200.0,82.0,5.98,8.0,4.0,7.0
6740,439.0,182.0,82.0,226.0,75.0,7.25,9.0,3.0,10.0
6741,359.0,97.0,59.0,112.0,0.0,6.95,8.0,8.0,7.0
6742,212.0,1.0,115.0,194.0,116.0,7.03,7.0,8.0,7.0
6743,424.0,0.0,39.0,146.0,91.0,4.43,6.0,8.0,0.0
6744,464.0,72.0,55.0,193.0,144.0,4.0,2.0,7.0,8.0
6745,403.0,161.0,0.0,189.0,96.0,5.37,8.0,9.0,12.0
6746,228.0,102.0,20.0,137.0,139.0,4.83,5.0,4.0,6.0
6747,256.0,197.0,140.0,0.0,64.0,8.98,6.0,9.0,7.0
6748,358.0,112.0,77.0,340.0,67.0,4.87,5.0,3.0,7.0
6749,448.0,106.0,119.0,262.0,96.0,4.85,7.0,5.0,6.0
6750,255.0,56.0,70.0,138.0,183.0,8.61,9.0,7.0,1.0
6751,406.0,92.0,8.0,193.0,43.0,9.01,8.0,7.0,4.0
6752,246.0,0.0,112.0,112.0,75.0,8.15,8.0,3.0,11.0
6753,513.0,60.0,82.0,88.0,46.0,9.15,4.0,7.0,9.0
6754,452.0,111.0,47.0,114.0,54.0,5.61,5.0,3.0,4.0
6755,679.0,0.0,3.0,98.0,71.0,3.9,9.0,9.0,4.0
6756,356.0,0.0,107.0,95.0,26.0,3.52,5.0,6.0,9.0
6757,235.0,140.0,36.0,387.0,109.0,5.62,4.0,15.0,5.0
6758,596.0,89.0,86.0,58.0,54.0,6.84,2.0,11.0,5.0
6759,555.0,7.0,36.0,292.0,82.0,5.35,14.0,7.0,5.0
6760,343.0,104.0,150.0,231.0,48.0,6.52,3.0,7.0,5.0
6761,426.0,0.0,59.0,466.0,40.0,6.47,6.0,3.0,6.0
6762,677.0,157.0,103.0,10.0,97.0,8.73,1.0,6.0,8.0
6763,442.0,77.0,83.0,23.0,45.0,5.75,9.0,9.0,0.0
6764,463.0,17.0,9.0,105.0,57.0,6.34,4.0,8.0,4.0
6765,312.0,91.0,104.0,191.0,62.0,6.85,8.0,1.0,7.0
6766,308.0,112.0,15.0,389.0,66.0,5.16,3.0,1.0,8.0
6767,204.0,205.0,77.0,117.0,130.0,2.35,4.0,9.0,9.0
6768,416.0,147.0,102.0,371.0,104.0,7.38,3.0,6.0,12.0
6769,103.0,8.0,57.0,103.0,118.0,7.22,10.0,5.0,5.0
6770,269.0,80.0,0.0,232.0,88.0,5.89,5.0,13.0,5.0
6771,471.0,60.0,44.0,42.0,96.0,9.33,2.0,10.0,11.0
6772,480.0,0.0,29.0,140.0,25.0,6.61,9.0,11.0,6.0
6773,265.0,61.0,75.0,183.0,68.0,6.23,5.0,5.0,5.0
6774,585.0,22.0,35.0,154.0,89.0,5.71,6.0,7.0,7.0
6775,4.0,113.0,113.0,39.0,97.0,8.07,9.0,2.0,7.0
6776,305.0,131.0,50.0,380.0,73.0,6.81,7.0,6.0,3.0
6777,176.0,49.0,1.0,199.0,99.0,5.1,7.0,9.0,5.0
6778,368.0,129.0,133.0,210.0,61.0,6.83,8.0,8.0,2.0
6779,220.0,23.0,0.0,133.0,130.0,4.47,3.0,0.0,8.0
6780,318.0,49.0,44.0,178.0,147.0,5.71,4.0,10.0,6.0
6781,589.0,20.0,50.0,186.0,141.0,4.0,8.0,3.0,3.0
6782,183.0,86.0,35.0,374.0,63.0,6.67,1.0,6.0,8.0
6783,284.0,114.0,78.0,124.0,118.0,7.37,6.0,6.0,1.0
6784,592.0,66.0,41.0,191.0,87.0,7.75,11.0,2.0,2.0
6785,434.0,162.0,3.0,347.0,108.0,6.96,2.0,7.0,5.0
6786,125.0,96.0,56.0,375.0,145.0,5.23,4.0,4.0,8.0
6787,503.0,62.0,74.0,217.0,63.0,4.83,7.0,4.0,6.0
6788,355.0,73.0,20.0,109.0,83.0,6.85,7.0,3.0,4.0
6789,339.0,217.0,67.0,134.0,67.0,6.0,9.0,4.0,4.0
6790,229.0,128.0,64.0,101.0,109.0,5.07,10.0,5.0,6.0
6791,421.0,72.0,56.0,77.0,79.0,6.5,1.0,5.0,2.0
6792,165.0,95.0,61.0,227.0,68.0,6.12,5.0,5.0,8.0
6793,457.0,93.0,0.0,32.0,123.0,4.94,10.0,8.0,6.0
6794,335.0,0.0,18.0,422.0,49.0,7.19,8.0,4.0,7.0
6795,20.0,125.0,59.0,320.0,64.0,3.64,5.0,5.0,7.0
6796,263.0,102.0,21.0,193.0,94.0,7.65,1.0,7.0,7.0
6797,430.0,149.0,36.0,165.0,38.0,7.69,3.0,5.0,6.0
6798,368.0,48.0,78.0,100.0,41.0,7.95,2.0,8.0,5.0
6799,619.0,0.0,62.0,163.0,122.0,6.94,5.0,4.0,2.0
6800,418.0,126.0,106.0,131.0,144.0,6.99,1.0,5.0,8.0
6801,419.0,42.0,85.0,204.0,112.0,6.59,2.0,8.0,5.0
6802,97.0,24.0,68.0,151.0,49.0,8.75,4.0,4.0,5.0
6803,506.0,151.0,20.0,116.0,58.0,10.52,2.0,9.0,2.0
6804,461.0,25.0,32.0,138.0,79.0,6.02,8.0,8.0,5.0
6805,364.0,77.0,57.0,42.0,79.0,3.77,5.0,11.0,1.0
6806,481.0,148.0,73.0,71.0,130.0,2.86,4.0,4.0,8.0
6807,313.0,12.0,70.0,157.0,151.0,10.29,10.0,5.0,5.0
6808,272.0,0.0,1.0,48.0,108.0,6.74,2.0,4.0,12.0
6809,265.0,0.0,24.0,138.0,166.0,7.13,4.0,3.0,6.0
6810,369.0,185.0,12.0,205.0,25.0,8.38,11.0,7.0,9.0
6811,677.0,55.0,84.0,227.0,65.0,6.01,9.0,10.0,12.0
6812,605.0,200.0,36.0,173.0,120.0,7.34,3.0,8.0,4.0
6813,453.0,142.0,17.0,130.0,58.0,4.87,4.0,10.0,0.0
6814,457.0,141.0,78.0,218.0,58.0,3.87,8.0,2.0,8.0
6815,122.0,74.0,20.0,378.0,190.0,7.84,13.0,3.0,6.0
6816,320.0,73.0,119.0,130.0,83.0,5.15,5.0,4.0,9.0
6817,456.0,0.0,62.0,239.0,132.0,7.72,10.0,8.0,5.0
6818,75.0,59.0,83.0,129.0,112.0,6.68,9.0,5.0,9.0
6819,385.0,95.0,39.0,392.0,117.0,8.75,6.0,0.0,2.0
6820,262.0,181.0,121.0,42.0,30.0,7.21,6.0,5.0,6.0
6821,205.0,34.0,58.0,348.0,106.0,7.04,2.0,8.0,7.0
6822,317.0,25.0,59.0,130.0,96.0,6.34,3.0,2.0,3.0
6823,322.0,45.0,4.0,159.0,124.0,6.17,8.0,6.0,4.0
6824,164.0,132.0,56.0,98.0,0.0,7.84,7.0,7.0,6.0
6825,444.0,66.0,64.0,87.0,103.0,5.75,10.0,11.0,12.0
6826,366.0,136.0,65.0,292.0,93.0,3.54,5.0,5.0,9.0
6827,228.0,33.0,28.0,196.0,0.0,7.6,8.0,13.0,9.0
6828,133.0,13.0,89.0,345.0,64.0,9.24,4.0,4.0,3.0
6829,155.0,135.0,20.0,195.0,63.0,7.44,4.0,4.0,4.0
6830,346.0,72.0,63.0,228.0,103.0,6.27,6.0,8.0,2.0
6831,419.0,139.0,43.0,39.0,46.0,7.5,0.0,8.0,8.0
6832,478.0,223.0,47.0,210.0,64.0,4.01,1.0,4.0,2.0
6833,492.0,66.0,0.0,289.0,112.0,6.2,6.0,6.0,6.0
6834,325.0,39.0,9.0,6.0,172.0,7.07,9.0,4.0,5.0
6835,191.0,57.0,133.0,135.0,60.0,5.36,8.0,2.0,0.0
6836,460.0,219.0,61.0,153.0,89.0,7.71,8.0,5.0,9.0
6837,262.0,71.0,61.0,169.0,105.0,6.39,7.0,8.0,6.0
6838,311.0,52.0,83.0,202.0,52.0,6.0,1.0,0.0,1.0
6839,213.0,96.0,11.0,195.0,139.0,7.44,10.0,8.0,2.0
6840,468.0,25.0,39.0,349.0,53.0,7.62,7.0,3.0,5.0
6841,334.0,176.0,103.0,338.0,115.0,5.63,5.0,11.0,8.0
6842,141.0,140.0,73.0,438.0,134.0,8.32,11.0,2.0,4.0
6843,348.0,101.0,19.0,288.0,60.0,9.1,8.0,2.0,9.0
6844,279.0,48.0,6.0,0.0,59.0,6.05,2.0,5.0,5.0
6845,491.0,0.0,0.0,128.0,100.0,8.36,4.0,4.0,4.0
6846,382.0,147.0,11.0,267.0,102.0,5.28,1.0,5.0,7.0
6847,624.0,143.0,10.0,318.0,104.0,6.4,6.0,6.0,4.0
6848,330.0,53.0,101.0,275.0,113.0,5.91,6.0,7.0,5.0
6849,208.0,131.0,49.0,0.0,119.0,7.57,9.0,6.0,10.0
6850,149.0,53.0,71.0,113.0,42.0,5.16,4.0,8.0,7.0
6851,253.0,150.0,54.0,108.0,99.0,7.77,7.0,0.0,4.0
6852,164.0,51.0,97.0,445.0,52.0,5.81,7.0,9.0,4.0
6853,553.0,5.0,55.0,591.0,96.0,6.66,1.0,5.0,3.0
6854,298.0,120.0,50.0,200.0,0.0,9.55,10.0,3.0,6.0
6855,357.0,184.0,64.0,0.0,58.0,7.98,0.0,9.0,3.0
6856,336.0,0.0,63.0,0.0,31.0,2.97,4.0,5.0,2.0
6857,452.0,0.0,75.0,35.0,132.0,8.79,3.0,11.0,5.0
6858,386.0,141.0,25.0,309.0,67.0,6.82,6.0,7.0,6.0
6859,427.0,181.0,62.0,107.0,102.0,5.05,2.0,1.0,1.0
6860,184.0,13.0,5.0,177.0,46.0,8.62,6.0,4.0,7.0
6861,485.0,0.0,35.0,194.0,34.0,5.3,9.0,12.0,6.0
6862,622.0,139.0,43.0,544.0,78.0,8.88,12.0,7.0,1.0
6863,388.0,270.0,4.0,84.0,63.0,7.33,8.0,7.0,4.0
6864,463.0,84.0,89.0,122.0,66.0,8.04,6.0,7.0,9.0
6865,650.0,90.0,41.0,96.0,95.0,8.15,2.0,5.0,1.0
6866,357.0,0.0,56.0,190.0,87.0,8.29,6.0,2.0,0.0
6867,158.0,42.0,38.0,415.0,109.0,7.67,7.0,7.0,4.0
6868,353.0,60.0,88.0,197.0,114.0,6.31,3.0,8.0,0.0
6869,130.0,0.0,48.0,314.0,65.0,6.98,3.0,8.0,8.0
6870,174.0,107.0,15.0,147.0,98.0,7.27,6.0,6.0,2.0
6871,261.0,70.0,85.0,33.0,94.0,6.54,9.0,3.0,3.0
6872,259.0,66.0,57.0,164.0,183.0,7.2,7.0,5.0,7.0
6873,160.0,136.0,50.0,316.0,27.0,9.17,4.0,6.0,10.0
6874,298.0,52.0,64.0,274.0,174.0,6.02,10.0,6.0,8.0
6875,368.0,52.0,81.0,165.0,100.0,8.09,3.0,4.0,6.0
6876,471.0,200.0,84.0,204.0,64.0,6.57,9.0,7.0,10.0
6877,195.0,105.0,45.0,274.0,154.0,0.91,5.0,3.0,10.0
6878,44.0,175.0,42.0,102.0,85.0,7.3,3.0,6.0,7.0
6879,403.0,0.0,33.0,234.0,119.0,9.11,9.0,3.0,1.0
6880,417.0,71.0,87.0,166.0,104.0,8.28,2.0,6.0,6.0
6881,594.0,67.0,61.0,109.0,93.0,6.83,8.0,4.0,4.0
6882,337.0,107.0,67.0,259.0,0.0,6.5,5.0,1.0,3.0
6883,152.0,35.0,68.0,266.0,120.0,5.23,4.0,8.0,9.0
6884,237.0,119.0,40.0,162.0,89.0,7.14,9.0,6.0,7.0
6885,722.0,16.0,151.0,103.0,88.0,6.33,2.0,6.0,8.0
6886,589.0,0.0,26.0,210.0,87.0,7.01,3.0,5.0,4.0
6887,448.0,114.0,1.0,248.0,45.0,5.19,6.0,4.0,8.0
6888,350.0,34.0,33.0,253.0,74.0,7.52,4.0,9.0,2.0
6889,630.0,134.0,88.0,90.0,76.0,7.74,7.0,7.0,4.0
6890,464.0,0.0,86.0,106.0,108.0,7.85,10.0,5.0,8.0
6891,255.0,172.0,41.0,299.0,7.0,5.62,4.0,4.0,1.0
6892,411.0,0.0,81.0,13.0,63.0,7.52,2.0,9.0,3.0
6893,273.0,106.0,89.0,348.0,13.0,4.72,8.0,6.0,8.0
6894,338.0,0.0,75.0,0.0,104.0,9.01,6.0,7.0,8.0
6895,468.0,126.0,90.0,176.0,36.0,6.75,8.0,7.0,4.0
6896,353.0,0.0,53.0,184.0,72.0,7.18,8.0,5.0,1.0
6897,493.0,22.0,19.0,115.0,107.0,6.13,5.0,5.0,3.0
6898,346.0,101.0,58.0,120.0,83.0,5.62,4.0,1.0,8.0
6899,521.0,0.0,29.0,300.0,168.0,8.78,4.0,7.0,9.0
6900,524.0,85.0,42.0,134.0,126.0,7.11,3.0,3.0,7.0
6901,182.0,77.0,0.0,338.0,84.0,5.33,6.0,3.0,9.0
6902,351.0,62.0,90.0,256.0,75.0,7.17,7.0,3.0,4.0
6903,509.0,0.0,13.0,0.0,33.0,6.33,9.0,3.0,3.0
6904,372.0,78.0,44.0,364.0,57.0,8.97,3.0,9.0,8.0
6905,148.0,159.0,22.0,276.0,40.0,8.09,10.0,8.0,6.0
6906,356.0,49.0,54.0,245.0,75.0,6.21,4.0,3.0,13.0
6907,316.0,179.0,71.0,264.0,59.0,6.36,2.0,9.0,4.0
6908,513.0,177.0,21.0,270.0,49.0,7.79,3.0,5.0,5.0
6909,333.0,0.0,74.0,142.0,40.0,4.86,4.0,7.0,6.0
6910,284.0,107.0,71.0,0.0,55.0,5.83,6.0,10.0,8.0
6911,382.0,131.0,50.0,154.0,103.0,8.31,4.0,8.0,9.0
6912,267.0,93.0,47.0,189.0,84.0,6.75,9.0,6.0,3.0
6913,481.0,63.0,38.0,229.0,51.0,5.79,5.0,9.0,7.0
6914,240.0,111.0,4.0,147.0,75.0,4.7,2.0,5.0,8.0
6915,184.0,147.0,38.0,106.0,132.0,5.14,11.0,7.0,0.0
6916,475.0,204.0,58.0,263.0,64.0,8.06,1.0,0.0,7.0
6917,419.0,0.0,21.0,170.0,123.0,4.85,12.0,3.0,3.0
6918,478.0,123.0,54.0,352.0,105.0,5.08,6.0,0.0,7.0
6919,212.0,165.0,35.0,0.0,114.0,4.84,9.0,4.0,11.0
6920,22.0,0.0,26.0,215.0,57.0,7.1,2.0,2.0,7.0
6921,394.0,0.0,28.0,184.0,96.0,8.48,2.0,2.0,10.0
6922,195.0,0.0,60.0,202.0,79.0,6.6,3.0,8.0,5.0
6923,276.0,166.0,75.0,113.0,143.0,6.22,8.0,10.0,13.0
6924,532.0,0.0,14.0,247.0,64.0,7.08,2.0,1.0,5.0
6925,453.0,33.0,29.0,188.0,92.0,5.89,8.0,7.0,10.0
6926,150.0,120.0,12.0,276.0,106.0,6.27,11.0,5.0,8.0
6927,585.0,108.0,16.0,188.0,88.0,7.48,4.0,5.0,1.0
6928,123.0,142.0,26.0,57.0,64.0,4.06,9.0,10.0,9.0
6929,530.0,135.0,75.0,219.0,16.0,7.23,6.0,3.0,5.0
6930,244.0,100.0,89.0,79.0,104.0,4.76,8.0,6.0,3.0
6931,543.0,0.0,100.0,169.0,90.0,9.67,1.0,10.0,9.0
6932,533.0,61.0,98.0,351.0,41.0,4.09,6.0,6.0,4.0
6933,423.0,142.0,66.0,72.0,80.0,7.45,7.0,5.0,7.0
6934,506.0,168.0,42.0,316.0,104.0,6.4,8.0,8.0,2.0
6935,383.0,148.0,41.0,274.0,72.0,6.74,2.0,5.0,10.0
6936,422.0,123.0,38.0,476.0,57.0,7.62,6.0,2.0,1.0
6937,451.0,14.0,43.0,229.0,68.0,5.54,4.0,7.0,3.0
6938,478.0,22.0,103.0,395.0,77.0,7.09,8.0,0.0,7.0
6939,87.0,5.0,43.0,235.0,88.0,9.04,3.0,1.0,9.0
6940,364.0,78.0,111.0,179.0,114.0,4.66,4.0,4.0,3.0
6941,160.0,131.0,9.0,354.0,74.0,3.32,7.0,5.0,6.0
6942,648.0,165.0,74.0,147.0,45.0,7.19,4.0,7.0,0.0
6943,472.0,177.0,2.0,0.0,63.0,7.03,4.0,8.0,8.0
6944,311.0,99.0,79.0,138.0,80.0,5.67,12.0,6.0,6.0
6945,356.0,56.0,92.0,259.0,114.0,6.61,4.0,6.0,7.0
6946,51.0,80.0,7.0,329.0,102.0,5.89,10.0,0.0,4.0
6947,255.0,13.0,98.0,394.0,161.0,3.98,0.0,7.0,3.0
6948,230.0,194.0,55.0,66.0,33.0,7.88,5.0,3.0,7.0
6949,518.0,132.0,46.0,427.0,165.0,6.82,1.0,10.0,3.0
6950,44.0,4.0,125.0,203.0,33.0,6.56,6.0,3.0,5.0
6951,100.0,77.0,52.0,186.0,134.0,5.02,5.0,6.0,2.0
6952,187.0,0.0,57.0,427.0,57.0,5.04,4.0,4.0,5.0
6953,305.0,64.0,73.0,280.0,116.0,6.66,7.0,8.0,6.0
6954,314.0,153.0,40.0,374.0,57.0,6.37,5.0,4.0,8.0
6955,460.0,80.0,29.0,133.0,37.0,4.82,9.0,7.0,5.0
6956,200.0,0.0,32.0,233.0,87.0,7.59,2.0,9.0,11.0
6957,201.0,184.0,0.0,220.0,85.0,8.27,8.0,0.0,4.0
6958,139.0,94.0,42.0,190.0,80.0,9.45,7.0,10.0,4.0
6959,394.0,182.0,55.0,197.0,58.0,4.13,4.0,4.0,7.0
6960,395.0,0.0,83.0,80.0,70.0,4.81,4.0,4.0,4.0
6961,316.0,5.0,12.0,101.0,61.0,4.76,1.0,7.0,6.0
6962,269.0,1.0,60.0,401.0,78.0,6.61,10.0,4.0,6.0
6963,128.0,12.0,87.0,260.0,58.0,7.01,4.0,11.0,4.0
6964,468.0,120.0,119.0,86.0,104.0,6.01,6.0,8.0,7.0
6965,379.0,77.0,63.0,27.0,76.0,7.67,3.0,5.0,8.0
6966,256.0,68.0,0.0,106.0,123.0,5.93,7.0,6.0,9.0
6967,467.0,34.0,8.0,80.0,69.0,6.95,1.0,6.0,8.0
6968,177.0,142.0,0.0,226.0,109.0,5.54,6.0,8.0,3.0
6969,572.0,163.0,56.0,234.0,98.0,8.08,4.0,2.0,7.0
6970,321.0,59.0,63.0,229.0,62.0,8.73,2.0,9.0,8.0
6971,501.0,15.0,93.0,114.0,74.0,6.0,5.0,13.0,3.0
6972,308.0,0.0,0.0,190.0,186.0,9.15,0.0,6.0,5.0
6973,502.0,0.0,70.0,91.0,107.0,4.76,7.0,8.0,3.0
6974,356.0,0.0,99.0,32.0,105.0,5.62,4.0,4.0,8.0
6975,592.0,55.0,22.0,251.0,79.0,6.4,15.0,3.0,5.0
6976,8.0,0.0,23.0,103.0,136.0,4.65,0.0,3.0,9.0
6977,196.0,194.0,54.0,43.0,87.0,6.17,3.0,2.0,4.0
6978,265.0,58.0,70.0,143.0,114.0,5.55,6.0,10.0,11.0
6979,464.0,88.0,33.0,233.0,56.0,10.42,10.0,4.0,5.0
6980,125.0,133.0,85.0,194.0,79.0,7.49,6.0,10.0,0.0
6981,308.0,78.0,106.0,0.0,128.0,7.75,6.0,3.0,3.0
6982,603.0,59.0,46.0,273.0,131.0,7.62,6.0,5.0,5.0
6983,479.0,140.0,107.0,110.0,100.0,3.82,5.0,8.0,5.0
6984,136.0,198.0,98.0,123.0,0.0,7.57,6.0,4.0,6.0
6985,381.0,90.0,53.0,185.0,70.0,6.2,7.0,11.0,4.0
6986,408.0,15.0,83.0,323.0,88.0,7.42,1.0,0.0,9.0
6987,114.0,37.0,0.0,301.0,73.0,6.72,7.0,3.0,11.0
6988,517.0,55.0,48.0,462.0,97.0,8.75,2.0,0.0,5.0
6989,690.0,177.0,73.0,285.0,87.0,6.94,6.0,7.0,4.0
6990,335.0,88.0,80.0,183.0,32.0,4.8,7.0,6.0,2.0
6991,542.0,240.0,112.0,0.0,127.0,6.23,3.0,6.0,4.0
6992,417.0,134.0,94.0,119.0,69.0,9.01,5.0,16.0,5.0
6993,181.0,144.0,33.0,355.0,11.0,7.03,10.0,8.0,7.0
6994,445.0,157.0,107.0,5.0,19.0,5.16,6.0,4.0,5.0
6995,392.0,93.0,7.0,261.0,67.0,7.61,5.0,0.0,12.0
6996,317.0,125.0,11.0,307.0,111.0,5.94,7.0,1.0,7.0
6997,385.0,140.0,32.0,219.0,14.0,7.75,5.0,8.0,7.0
